Extent,Prediction
10.412,9.147
10.385,9.031
10.301,8.953
10.103,8.852
10.054,8.823
9.97,8.781
9.903,8.692
9.83,8.573
9.734,8.524
9.741,8.358
9.665,8.15
9.553,8.054
9.492,7.972
9.404,7.905
9.225,7.885
9.147,7.831
9.031,7.775
8.953,7.672
8.852,7.594
8.823,7.475
8.781,7.449
8.692,7.343
8.573,7.264
8.524,7.206
8.358,7.149
8.15,7.061
8.054,6.94
7.972,6.93
7.905,6.773
7.885,6.677
7.831,6.509
7.775,6.398
7.672,6.208
7.594,6.267
7.475,6.203
7.449,6.044
7.343,5.966
7.264,5.919
7.206,5.926
7.149,5.819
7.061,5.646
6.94,5.571
6.93,5.605
6.773,5.512
6.677,5.377
6.509,5.276
6.398,5.219
6.208,5.157
6.267,5.082
6.203,4.976
6.044,4.971
5.966,5.042
5.919,4.962
5.926,4.878
5.819,4.783
5.646,4.702
5.571,4.535
5.605,4.62
5.512,4.507
5.377,4.435
5.276,4.372
5.219,4.33
5.157,4.287
5.082,4.31
4.976,4.259
4.971,4.213
5.042,4.199
4.962,4.145
4.878,4.168
4.783,4.147
4.702,4.168
4.535,4.238
4.62,4.273
4.507,4.348
4.435,4.385
4.372,4.325
4.33,4.347
4.287,4.372
4.31,4.441
4.259,4.512
4.213,4.548
4.199,4.615
4.145,4.688
4.168,4.869
4.147,4.92
4.168,4.907
4.238,5.065
4.273,5.196
4.348,5.185
4.385,5.188
4.325,5.207
4.347,5.288
4.372,5.303
4.441,5.292
4.512,5.302
4.548,5.383
4.615,5.413
4.688,5.396
4.869,5.413
4.92,5.429
4.907,5.452
5.065,5.494
5.196,5.57
5.185,5.613
5.188,5.661
5.207,5.805
5.288,5.928
5.303,5.954
5.292,6.017
5.302,6.18
5.383,6.349
5.413,6.504
5.396,6.636
5.413,6.75
5.429,6.87
5.452,7.0
5.494,7.005
5.57,7.068
5.613,7.12
5.661,7.125
5.805,7.105
5.928,7.106
5.954,7.219
6.017,7.424
6.18,7.558
6.349,7.675
6.504,7.862
6.636,8.029
6.75,8.168
6.87,8.251
7.0,8.417
7.005,8.471
7.068,8.56
7.12,8.649
7.125,8.653
7.105,8.721
7.106,8.73
7.219,8.804
7.424,8.698
7.558,8.585
7.675,8.584
7.862,8.692
8.029,8.9
8.168,8.989
8.251,9.058
8.417,9.188
8.471,9.291
8.56,9.489
8.649,9.635
8.653,9.726
8.721,9.796
8.73,9.913
8.804,10.183
8.698,10.355
8.585,10.387
8.584,10.369
8.692,10.415
8.9,10.461
8.989,10.662
9.058,10.683
9.188,10.8
9.291,11.071
9.489,11.244
9.635,11.266
9.726,11.348
9.796,11.514
9.913,11.541
10.183,11.715
10.355,11.762
10.387,11.774
10.369,11.867
10.415,11.966
10.461,11.841
10.662,11.831
10.683,11.737
10.8,11.865
11.071,12.027
11.244,12.088
11.266,12.291
11.348,12.484
11.514,12.525
11.541,12.617
11.715,12.553
11.762,12.643
11.774,12.644
11.867,12.713
11.966,12.954
11.841,12.956
11.831,12.839
11.737,12.881
11.865,12.87
12.027,12.847
12.088,12.896
12.291,12.994
12.484,12.91
12.525,12.874
12.617,12.851
12.553,12.883
12.643,13.033
12.644,13.058
12.713,13.119
12.954,13.267
12.956,13.384
12.839,13.402
12.881,13.496
12.87,13.622
12.847,13.734
12.896,13.781
12.994,13.717
12.91,13.702
12.874,13.694
12.851,13.636
12.883,13.713
13.033,13.781
13.058,13.861
13.119,13.865
13.267,13.892
13.384,13.864
13.402,13.87
13.496,13.929
13.622,13.886
13.734,13.916
13.781,13.905
13.717,13.906
13.702,13.873
13.694,13.916
13.636,14.052
13.713,14.153
13.781,14.186
13.861,14.335
13.865,14.271
13.892,14.311
13.864,14.329
13.87,14.305
13.929,14.322
13.886,14.403
13.916,14.404
13.905,14.376
13.906,14.337
13.873,14.3
13.916,14.286
14.052,14.291
14.153,14.341
14.186,14.332
14.335,14.395
14.271,14.404
14.311,14.449
14.329,14.417
14.305,14.365
14.322,14.326
14.403,14.331
14.404,14.31
14.376,14.394
14.337,14.369
14.3,14.374
14.286,14.421
14.291,14.396
14.341,14.317
14.332,14.28
14.395,14.257
14.404,14.193
14.449,14.231
14.417,14.227
14.365,14.171
14.326,14.15
14.331,14.12
14.31,14.123
14.394,14.197
14.369,14.199
14.374,14.211
14.421,14.256
14.396,14.253
14.317,14.183
14.28,14.164
14.257,14.165
14.193,14.219
14.231,14.205
14.227,14.119
14.171,14.013
14.15,14.051
14.12,13.964
14.123,13.926
14.197,13.936
14.199,13.931
14.211,13.92
14.256,13.803
14.253,13.683
14.183,13.693
14.164,13.654
14.165,13.736
14.219,13.682
14.205,13.657
14.119,13.625
14.013,13.561
14.051,13.467
13.964,13.436
13.926,13.469
13.936,13.454
13.931,13.477
13.92,13.452
13.803,13.415
13.683,13.394
13.693,13.333
13.654,13.14
13.736,13.136
13.682,13.141
13.657,13.069
13.625,13.08
13.561,13.1
13.467,12.994
13.436,12.955
13.469,12.924
13.454,12.945
13.477,12.879
13.452,12.8
13.415,12.731
13.394,12.679
13.333,12.666
13.14,12.563
13.136,12.58
13.141,12.525
13.069,12.514
13.08,12.542
13.1,12.463
12.994,12.389
12.955,12.353
12.924,12.277
12.945,12.301
12.879,12.292
12.8,12.247
12.731,12.15
12.679,12.08
12.666,12.035
12.563,11.994
12.58,11.754
12.525,11.776
12.514,11.739
12.542,11.636
12.463,11.6
12.389,11.5
12.353,11.412
12.277,11.341
12.301,11.294
12.292,11.229
12.247,11.158
12.15,11.071
12.08,10.971
12.035,10.879
11.994,10.815
11.754,10.75
11.776,10.671
11.739,10.61
11.636,10.564
11.6,10.49
11.5,10.326
11.412,10.262
11.341,10.172
11.294,10.087
11.229,9.981
11.158,9.959
11.071,9.873
10.971,9.704
10.879,9.629
10.815,9.439
10.75,9.269
10.671,9.147
10.61,9.115
10.564,9.029
10.49,9.018
10.326,8.909
10.262,8.773
10.172,8.691
10.087,8.66
9.981,8.615
9.959,8.469
9.873,8.371
9.704,8.173
9.629,8.081
9.439,7.912
9.269,7.855
9.147,7.755
9.115,7.645
9.029,7.586
9.018,7.408
8.909,7.323
8.773,7.283
8.691,7.341
8.66,7.241
8.615,7.186
8.469,7.133
8.371,7.038
8.173,6.9
8.081,6.783
7.912,6.693
7.855,6.718
7.755,6.559
7.645,6.469
7.586,6.355
7.408,6.206
7.323,6.16
7.283,6.091
7.341,5.96
7.241,5.815
7.186,5.782
7.133,5.658
7.038,5.567
6.9,5.516
6.783,5.455
6.693,5.449
6.718,5.381
6.559,5.275
6.469,5.296
6.355,5.276
6.206,5.242
6.16,5.256
6.091,5.243
5.96,5.197
5.815,5.13
5.782,5.003
5.658,4.946
5.567,4.971
5.516,4.984
5.455,4.973
5.449,4.945
5.381,4.877
5.275,4.863
5.296,4.804
5.276,4.812
5.242,4.825
5.256,4.826
5.243,4.759
5.197,4.691
5.13,4.676
5.003,4.686
4.946,4.673
4.971,4.666
4.984,4.684
4.973,4.666
4.945,4.635
4.877,4.675
4.863,4.739
4.804,4.732
4.812,4.791
4.825,4.753
4.826,4.751
4.759,4.849
4.691,4.828
4.676,4.851
4.686,4.828
4.673,4.876
4.666,4.923
4.684,5.04
4.666,5.08
4.635,5.154
4.675,5.156
4.739,5.228
4.732,5.376
4.791,5.4
4.753,5.432
4.751,5.511
4.849,5.534
4.828,5.585
4.851,5.718
4.828,5.91
4.876,6.041
4.923,6.122
5.04,6.194
5.08,6.38
5.154,6.446
5.156,6.506
5.228,6.553
5.376,6.691
5.4,6.851
5.432,7.04
5.511,7.17
5.534,7.269
5.585,7.405
5.718,7.556
5.91,7.587
6.041,7.609
6.122,7.664
6.194,7.777
6.38,7.939
6.446,8.075
6.506,8.061
6.553,8.162
6.691,8.217
6.851,8.329
7.04,8.356
7.17,8.395
7.269,8.498
7.405,8.618
7.556,8.758
7.587,8.882
7.609,8.992
7.664,9.171
7.777,9.312
7.939,9.326
8.075,9.316
8.061,9.339
8.162,9.434
8.217,9.485
8.329,9.567
8.356,9.61
8.395,9.656
8.498,9.744
8.618,9.791
8.758,9.815
8.882,9.792
8.992,9.989
9.171,10.176
9.312,10.225
9.326,10.286
9.316,10.389
9.339,10.448
9.434,10.503
9.485,10.583
9.567,10.801
9.61,10.867
9.656,10.931
9.744,10.909
9.791,10.991
9.815,11.095
9.792,11.084
9.989,11.17
10.176,11.331
10.225,11.569
10.286,11.733
10.389,11.775
10.448,11.865
10.503,11.839
10.583,11.825
10.801,11.827
10.867,11.923
10.931,12.046
10.909,12.024
10.991,12.094
11.095,12.072
11.084,12.075
11.17,12.05
11.331,12.14
11.569,12.229
11.733,12.339
11.775,12.291
11.865,12.235
11.839,12.223
11.825,12.273
11.827,12.397
11.923,12.484
12.046,12.6
12.024,12.634
12.094,12.724
12.072,12.834
12.075,12.772
12.05,12.75
12.14,12.74
12.229,12.874
12.339,12.87
12.291,12.892
12.235,12.887
12.223,13.013
12.273,13.059
12.397,13.107
12.484,13.151
12.6,13.147
12.634,13.166
12.724,13.177
12.834,13.212
12.772,13.215
12.75,13.217
12.74,13.318
12.874,13.427
12.87,13.433
12.892,13.352
12.887,13.272
13.013,13.401
13.059,13.45
13.107,13.563
13.151,13.657
13.147,13.764
13.166,13.833
13.177,13.9
13.212,13.929
13.215,13.976
13.217,13.861
13.318,13.797
13.427,13.831
13.433,13.772
13.352,13.791
13.272,13.809
13.401,13.844
13.45,13.865
13.563,13.831
13.657,13.875
13.764,13.902
13.833,13.954
13.9,13.968
13.929,14.009
13.976,14.065
13.861,14.109
13.797,14.177
13.831,14.228
13.772,14.134
13.791,14.172
13.809,14.187
13.844,14.166
13.865,14.334
13.831,14.336
13.875,14.293
13.902,14.25
13.954,14.23
13.968,14.186
14.009,14.13
14.065,14.177
14.109,14.241
14.177,14.292
14.228,14.306
14.134,14.319
14.172,14.395
14.187,14.418
14.166,14.499
14.334,14.482
14.336,14.461
14.293,14.464
14.25,14.381
14.23,14.33
14.186,14.233
14.13,14.243
14.177,14.318
14.241,14.271
14.292,14.246
14.306,14.201
14.319,14.209
14.395,14.274
14.418,14.309
14.499,14.235
14.482,14.239
14.461,14.257
14.464,14.196
14.381,14.119
14.33,14.02
14.233,14.045
14.243,13.972
14.318,13.939
14.271,13.877
14.246,13.919
14.201,13.903
14.209,13.852
14.274,13.889
14.309,13.827
14.235,13.833
14.239,13.76
14.257,13.728
14.196,13.648
14.119,13.666
14.02,13.652
14.045,13.589
13.972,13.562
13.939,13.534
13.877,13.414
13.919,13.449
13.903,13.465
13.852,13.42
13.889,13.446
13.827,13.399
13.833,13.257
13.76,13.25
13.728,13.252
13.648,13.054
13.666,13.012
13.652,12.941
13.589,12.841
13.562,12.769
13.534,12.647
13.414,12.57
13.449,12.58
13.465,12.542
13.42,12.521
13.446,12.459
13.399,12.358
13.257,12.249
13.25,12.28
13.252,12.209
13.054,12.249
13.012,12.231
12.941,12.111
12.841,12.043
12.769,11.99
12.647,11.891
12.57,11.872
12.58,11.885
12.542,11.801
12.521,11.828
12.459,11.823
12.358,11.765
12.249,11.757
12.28,11.693
12.209,11.612
12.249,11.61
12.231,11.44
12.111,11.442
12.043,11.368
11.99,11.291
11.891,11.26
11.872,11.161
11.885,11.167
11.801,11.102
11.828,11.079
11.823,11.048
11.765,11.034
11.757,11.002
11.693,10.972
11.612,10.882
11.61,10.839
11.44,10.72
11.442,10.742
11.368,10.801
11.291,10.694
11.26,10.696
11.161,10.582
11.167,10.483
11.102,10.411
11.079,10.399
11.048,10.293
11.034,10.225
11.002,10.136
10.972,10.053
10.882,10.017
10.839,9.986
10.72,9.759
10.742,9.66
10.801,9.633
10.694,9.543
10.696,9.359
10.582,9.389
10.483,9.189
10.411,9.193
10.399,9.17
10.293,9.012
10.225,8.85
10.136,8.724
10.053,8.48
10.017,8.37
9.986,8.435
9.759,8.345
9.66,8.232
9.633,8.152
9.543,8.111
9.359,7.931
9.389,7.761
9.189,7.614
9.193,7.356
9.17,7.238
9.012,7.245
8.85,7.162
8.724,7.077
8.48,7.096
8.37,6.93
8.435,6.711
8.345,6.584
8.232,6.53
8.152,6.526
8.111,6.41
7.931,6.368
7.761,6.253
7.614,6.124
7.356,6.04
7.238,5.998
7.245,5.963
7.162,5.864
7.077,5.891
7.096,5.86
6.93,5.737
6.711,5.636
6.584,5.561
6.53,5.476
6.526,5.449
6.41,5.453
6.368,5.422
6.253,5.277
6.124,5.254
6.04,5.2
5.998,5.222
5.963,5.159
5.864,5.128
5.891,5.095
5.86,5.066
5.737,5.022
5.636,5.01
5.561,5.057
5.476,5.008
5.449,4.945
5.453,4.895
5.422,4.887
5.277,4.88
5.254,4.87
5.2,4.874
5.222,4.841
5.159,4.821
5.128,4.827
5.095,4.807
5.066,4.763
5.022,4.749
5.01,4.757
5.057,4.7
5.008,4.688
4.945,4.673
4.895,4.677
4.887,4.711
4.88,4.663
4.87,4.645
4.874,4.63
4.841,4.649
4.821,4.692
4.827,4.708
4.807,4.77
4.763,4.801
4.749,4.884
4.757,4.899
4.7,4.915
4.688,4.936
4.673,5.054
4.677,5.038
4.711,5.063
4.663,5.127
4.645,5.139
4.63,5.117
4.649,5.135
4.692,5.161
4.708,5.237
4.77,5.227
4.801,5.3
4.884,5.416
4.899,5.513
4.915,5.654
4.936,5.837
5.054,5.984
5.038,5.961
5.063,6.047
5.127,6.146
5.139,6.262
5.117,6.46
5.135,6.635
5.161,6.763
5.237,6.997
5.227,7.209
5.3,7.528
5.416,7.712
5.513,7.683
5.654,7.705
5.837,7.906
5.984,8.141
5.961,8.315
6.047,8.475
6.146,8.73
6.262,8.842
6.46,8.922
6.635,8.952
6.763,9.029
6.997,9.088
7.209,9.228
7.528,9.287
7.712,9.413
7.683,9.511
7.705,9.564
7.906,9.6
8.141,9.735
8.315,9.882
8.475,10.005
8.73,10.091
8.842,10.217
8.922,10.349
8.952,10.485
9.029,10.68
9.088,10.588
9.228,10.678
9.287,10.697
9.413,10.775
9.511,10.795
9.564,10.826
9.6,10.929
9.735,11.006
9.882,11.071
10.005,11.075
10.091,11.175
10.217,11.138
10.349,11.203
10.485,11.233
10.68,11.337
10.588,11.413
10.678,11.503
10.697,11.506
10.775,11.648
10.795,11.672
10.826,11.811
10.929,11.856
11.006,11.926
11.071,11.972
11.075,12.007
11.175,12.066
11.138,12.115
11.203,12.054
11.233,12.16
11.337,12.269
11.413,12.316
11.503,12.253
11.506,12.273
11.648,12.272
11.672,12.325
11.811,12.344
11.856,12.523
11.926,12.569
11.972,12.621
12.007,12.934
12.066,12.992
12.115,12.98
12.054,13.045
12.16,13.147
12.269,13.316
12.316,13.282
12.253,13.236
12.273,13.458
12.272,13.383
12.325,13.389
12.344,13.324
12.523,13.339
12.569,13.462
12.621,13.537
12.934,13.575
12.992,13.633
12.98,13.639
13.045,13.686
13.147,13.759
13.316,13.82
13.282,13.805
13.236,13.865
13.458,13.906
13.383,13.89
13.389,13.939
13.324,14.054
13.339,14.076
13.462,14.051
13.537,14.041
13.575,14.021
13.633,14.086
13.639,14.019
13.686,14.025
13.759,14.026
13.82,14.093
13.805,14.082
13.865,14.108
13.906,14.172
13.89,14.251
13.939,14.254
14.054,14.295
14.076,14.32
14.051,14.471
14.041,14.513
14.021,14.419
14.086,14.448
14.019,14.462
14.025,14.553
14.026,14.596
14.093,14.678
14.082,14.709
14.108,14.708
14.172,14.699
14.251,14.652
14.254,14.573
14.295,14.611
14.32,14.606
14.471,14.594
14.513,14.546
14.419,14.595
14.448,14.622
14.462,14.65
14.553,14.643
14.596,14.656
14.678,14.719
14.709,14.772
14.708,14.801
14.699,14.772
14.652,14.896
14.573,14.797
14.611,14.818
14.606,14.76
14.594,14.716
14.546,14.694
14.595,14.659
14.622,14.556
14.65,14.531
14.643,14.694
14.656,14.618
14.719,14.597
14.772,14.486
14.801,14.451
14.772,14.382
14.896,14.33
14.797,14.331
14.818,14.308
14.76,14.227
14.716,14.096
14.694,14.06
14.659,14.014
14.556,14.013
14.531,13.966
14.694,13.889
14.618,13.767
14.597,13.627
14.486,13.539
14.451,13.565
14.382,13.554
14.33,13.547
14.331,13.515
14.308,13.462
14.227,13.5
14.096,13.49
14.06,13.431
14.014,13.394
14.013,13.328
13.966,13.254
13.889,13.214
13.767,13.23
13.627,13.262
13.539,13.221
13.565,13.279
13.554,13.254
13.547,13.307
13.515,13.179
13.462,13.103
13.5,13.08
13.49,13.033
13.431,13.016
13.394,12.862
13.328,12.812
13.254,12.807
13.214,12.662
13.23,12.554
13.262,12.543
13.221,12.576
13.279,12.592
13.254,12.471
13.307,12.368
13.179,12.403
13.103,12.371
13.08,12.264
13.033,12.254
13.016,12.232
12.862,12.192
12.812,12.134
12.807,12.096
12.662,12.044
12.554,11.937
12.543,11.942
12.576,11.96
12.592,11.932
12.471,11.899
12.368,11.877
12.403,11.837
12.371,11.806
12.264,11.665
12.254,11.606
12.232,11.578
12.192,11.487
12.134,11.36
12.096,11.246
12.044,11.207
11.937,11.136
11.942,11.127
11.96,11.089
11.932,11.027
11.899,10.979
11.877,10.962
11.837,10.871
11.806,10.829
11.665,10.788
11.606,10.903
11.578,10.9
11.487,10.849
11.36,10.821
11.246,10.74
11.207,10.637
11.136,10.529
11.127,10.453
11.089,10.33
11.027,10.258
10.979,10.199
10.962,10.15
10.871,10.008
10.829,9.902
10.788,9.736
10.903,9.655
10.9,9.577
10.849,9.54
10.821,9.176
10.74,9.093
10.637,9.049
10.529,8.973
10.453,8.861
10.33,8.7
10.258,8.573
10.199,8.381
10.15,8.253
10.008,8.115
9.902,8.055
9.736,7.958
9.655,7.868
9.577,7.791
9.54,7.673
9.176,7.621
9.093,7.446
9.049,7.25
8.973,7.117
8.861,7.107
8.7,6.982
8.573,6.901
8.381,6.86
8.253,6.734
8.115,6.661
8.055,6.591
7.958,6.477
7.868,6.362
7.791,6.339
7.673,6.187
7.621,6.115
7.446,6.023
7.25,5.924
7.117,5.828
7.107,5.78
6.982,5.595
6.901,5.464
6.86,5.392
6.734,5.385
6.661,5.303
6.591,5.1
6.477,5.098
6.362,5.1
6.339,4.981
6.187,4.963
6.115,4.901
6.023,4.898
5.924,4.851
5.828,4.766
5.78,4.767
5.595,4.756
5.464,4.744
5.392,4.635
5.385,4.625
5.303,4.641
5.1,4.675
5.098,4.636
5.1,4.602
4.981,4.632
4.963,4.649
4.901,4.59
4.898,4.512
4.851,4.442
4.766,4.433
4.767,4.359
4.756,4.328
4.744,4.352
4.635,4.371
4.625,4.408
4.641,4.369
4.675,4.376
4.636,4.344
4.602,4.319
4.632,4.326
4.649,4.269
4.59,4.215
4.512,4.186
4.442,4.204
4.433,4.188
4.359,4.166
4.328,4.244
4.352,4.251
4.371,4.303
4.408,4.296
4.369,4.357
4.376,4.411
4.344,4.47
4.319,4.522
4.326,4.563
4.269,4.596
4.215,4.601
4.186,4.648
4.204,4.828
4.188,4.881
4.166,4.855
4.244,4.882
4.251,4.903
4.303,4.915
4.296,4.952
4.357,4.963
4.411,4.977
4.47,5.061
4.522,5.069
4.563,5.165
4.596,5.161
4.601,5.228
4.648,5.288
4.828,5.327
4.881,5.445
4.855,5.58
4.882,5.726
4.903,5.794
4.915,5.9
4.952,6.027
4.963,6.143
4.977,6.292
5.061,6.509
5.069,6.78
5.165,7.029
5.161,7.32
5.228,7.427
5.288,7.573
5.327,7.782
5.445,7.987
5.58,8.169
5.726,8.29
5.794,8.379
5.9,8.558
6.027,8.675
6.143,8.686
6.292,8.739
6.509,8.825
6.78,8.879
7.029,8.993
7.32,9.178
7.427,9.249
7.573,9.387
7.782,9.43
7.987,9.433
8.169,9.45
8.29,9.552
8.379,9.719
8.558,9.76
8.675,9.811
8.686,9.932
8.739,10.0
8.825,10.029
8.879,10.066
8.993,10.171
9.178,10.137
9.249,10.269
9.387,10.41
9.43,10.422
9.433,10.542
9.45,10.628
9.552,10.77
9.719,10.914
9.76,10.978
9.811,11.123
9.932,11.359
10.0,11.518
10.029,11.581
10.066,11.618
10.171,11.666
10.137,11.698
10.269,11.781
10.41,11.883
10.422,11.994
10.542,12.042
10.628,11.998
10.77,12.018
10.914,12.077
10.978,12.182
11.123,12.226
11.359,12.327
11.518,12.436
11.581,12.494
11.618,12.545
11.666,12.638
11.698,12.721
11.781,12.712
11.883,12.78
11.994,12.858
12.042,12.889
11.998,13.046
12.018,13.072
12.077,13.17
12.182,13.193
12.226,13.166
12.327,13.195
12.436,13.202
12.494,13.295
12.545,13.248
12.638,13.216
12.721,13.317
12.712,13.393
12.78,13.438
12.858,13.546
12.889,13.58
13.046,13.569
13.072,13.697
13.17,13.762
13.193,13.795
13.166,13.88
13.195,13.898
13.202,13.933
13.295,14.032
13.248,13.979
13.216,14.051
13.317,14.053
13.393,14.062
13.438,14.125
13.546,14.226
13.58,14.276
13.569,14.297
13.697,14.318
13.762,14.37
13.795,14.371
13.88,14.341
13.898,14.466
13.933,14.523
14.032,14.635
13.979,14.641
14.051,14.666
14.053,14.673
14.062,14.612
14.125,14.55
14.226,14.502
14.276,14.577
14.297,14.645
14.318,14.667
14.37,14.665
14.371,14.598
14.341,14.623
14.466,14.715
14.523,14.848
14.635,14.936
14.641,14.761
14.666,14.711
14.673,14.695
14.612,14.763
14.55,14.855
14.502,14.91
14.577,14.985
14.645,15.001
14.667,14.966
14.665,15.039
14.598,15.071
14.623,15.012
14.715,14.938
14.848,14.887
14.936,14.951
14.761,14.981
14.711,14.989
14.695,14.995
14.763,14.999
14.855,14.879
14.91,14.855
14.985,14.977
15.001,14.929
14.966,14.893
15.039,14.854
15.071,14.807
15.012,14.8
14.938,14.702
14.887,14.547
14.951,14.461
14.981,14.385
14.989,14.369
14.995,14.272
14.999,14.326
14.879,14.194
14.855,14.197
14.977,14.201
14.929,14.153
14.893,14.108
14.854,14.127
14.807,14.073
14.8,14.008
14.702,13.897
14.547,13.907
14.461,13.871
14.385,13.711
14.369,13.733
14.272,13.739
14.326,13.696
14.194,13.739
14.197,13.738
14.201,13.757
14.153,13.646
14.108,13.58
14.127,13.489
14.073,13.491
14.008,13.575
13.897,13.546
13.907,13.546
13.871,13.528
13.711,13.428
13.733,13.388
13.739,13.244
13.696,13.182
13.739,13.213
13.738,13.238
13.757,13.225
13.646,13.222
13.58,13.091
13.489,13.077
13.491,13.054
13.575,12.995
13.546,13.038
13.546,12.923
13.528,12.802
13.428,12.764
13.388,12.747
13.244,12.677
13.182,12.679
13.213,12.705
13.238,12.624
13.225,12.532
13.222,12.363
13.091,12.307
13.077,12.224
13.054,12.143
12.995,12.13
13.038,12.184
12.923,12.116
12.802,11.99
12.764,11.896
12.747,11.892
12.677,11.832
12.679,11.722
12.705,11.689
12.624,11.703
12.532,11.642
12.363,11.579
12.307,11.517
12.224,11.431
12.143,11.381
12.13,11.415
12.184,11.366
12.116,11.291
11.99,11.226
11.896,11.158
11.892,11.063
11.832,10.932
11.722,10.932
11.689,10.931
11.703,10.925
11.642,10.815
11.579,10.769
11.517,10.679
11.431,10.606
11.381,10.512
11.415,10.454
11.366,10.483
11.291,10.316
11.226,10.305
11.158,10.195
11.063,10.098
10.932,9.932
10.932,9.947
10.931,9.918
10.925,9.86
10.815,9.748
10.769,9.621
10.679,9.476
10.606,9.253
10.512,9.18
10.454,8.994
10.483,8.817
10.316,8.631
10.305,8.444
10.195,8.316
10.098,8.216
9.932,8.077
9.947,7.959
9.918,7.853
9.86,7.752
9.748,7.482
9.621,7.317
9.476,7.241
9.253,7.1
9.18,6.971
8.994,6.844
8.817,6.719
8.631,6.6
8.444,6.465
8.316,6.335
8.216,6.295
8.077,6.297
7.959,6.226
7.853,6.241
7.752,6.156
7.482,6.159
7.317,6.064
7.241,6.075
7.1,6.034
6.971,5.966
6.844,5.859
6.719,5.834
6.6,5.774
6.465,5.792
6.335,5.751
6.295,5.709
6.297,5.659
6.226,5.579
6.241,5.561
6.156,5.56
6.159,5.43
6.064,5.378
6.075,5.183
6.034,5.166
5.966,4.994
5.859,4.929
5.834,4.876
5.774,4.761
5.792,4.719
5.751,4.574
5.709,4.592
5.659,4.543
5.579,4.567
5.561,4.445
5.56,4.429
5.43,4.408
5.378,4.354
5.183,4.329
5.166,4.226
4.994,4.223
4.929,4.105
4.876,4.097
4.761,4.041
4.719,3.908
4.574,3.898
4.592,3.899
4.543,3.878
4.567,3.845
4.445,3.868
4.429,3.836
4.408,3.849
4.354,3.814
4.329,3.793
4.226,3.846
4.223,3.818
4.105,3.818
4.097,3.92
4.041,3.904
3.908,3.865
3.898,3.918
3.899,3.979
3.878,4.066
3.845,4.121
3.868,4.172
3.836,4.212
3.849,4.283
3.814,4.272
3.793,4.307
3.846,4.332
3.818,4.352
3.818,4.497
3.92,4.479
3.904,4.531
3.865,4.545
3.918,4.578
3.979,4.656
4.066,4.73
4.121,4.721
4.172,4.778
4.212,4.864
4.283,4.963
4.272,5.03
4.307,5.125
4.332,5.173
4.352,5.241
4.497,5.261
4.479,5.328
4.531,5.365
4.545,5.39
4.578,5.402
4.656,5.457
4.73,5.518
4.721,5.638
4.778,5.754
4.864,5.895
4.963,5.976
5.03,6.07
5.125,6.245
5.173,6.526
5.241,6.697
5.261,6.921
5.328,7.284
5.365,7.538
5.39,7.848
5.402,7.964
5.457,8.154
5.518,8.109
5.638,8.23
5.754,8.453
5.895,8.625
5.976,8.68
6.07,8.763
6.245,8.845
6.526,8.909
6.697,8.977
6.921,9.001
7.284,9.125
7.538,9.152
7.848,9.18
7.964,9.184
8.154,9.314
8.109,9.385
8.23,9.605
8.453,9.768
8.625,9.876
8.68,9.942
8.763,9.847
8.845,9.841
8.909,9.863
8.977,9.979
9.001,10.114
9.125,10.365
9.152,10.483
9.18,10.558
9.184,10.608
9.314,10.702
9.385,10.893
9.605,10.964
9.768,10.958
9.876,11.016
9.942,11.144
9.847,11.252
9.841,11.362
9.863,11.565
9.979,11.667
10.114,11.744
10.365,11.907
10.483,11.97
10.558,12.11
10.608,12.247
10.702,12.329
10.893,12.375
10.964,12.468
10.958,12.424
11.016,12.47
11.144,12.504
11.252,12.498
11.362,12.579
11.565,12.582
11.667,12.608
11.744,12.622
11.907,12.639
11.97,12.702
12.11,12.671
12.247,12.704
12.329,12.77
12.375,12.814
12.468,12.929
12.424,13.029
12.47,13.023
12.504,13.099
12.498,13.164
12.579,13.154
12.582,13.288
12.608,13.33
12.622,13.398
12.639,13.487
12.702,13.599
12.671,13.78
12.704,13.793
12.77,13.686
12.814,13.721
12.929,13.753
13.029,13.803
13.023,13.864
13.099,13.884
13.164,13.961
13.154,13.999
13.288,14.072
13.33,13.959
13.398,13.998
13.487,14.11
13.599,14.2
13.78,14.183
13.793,14.232
13.686,14.332
13.721,14.285
13.753,14.273
13.803,14.33
13.864,14.412
13.884,14.469
13.961,14.446
13.999,14.418
14.072,14.576
13.959,14.554
13.998,14.501
14.11,14.484
14.2,14.594
14.183,14.559
14.232,14.404
14.332,14.294
14.285,14.329
14.273,14.336
14.33,14.249
14.412,14.218
14.469,14.313
14.446,14.344
14.418,14.596
14.576,14.622
14.554,14.711
14.501,14.734
14.484,14.783
14.594,14.748
14.559,14.666
14.404,14.682
14.294,14.681
14.329,14.692
14.336,14.753
14.249,14.866
14.218,14.76
14.313,14.624
14.344,14.596
14.596,14.604
14.622,14.674
14.711,14.718
14.734,14.783
14.783,14.783
14.748,14.763
14.666,14.787
14.682,14.705
14.681,14.603
14.692,14.464
14.753,14.483
14.866,14.495
14.76,14.605
14.624,14.479
14.596,14.541
14.604,14.32
14.674,14.269
14.718,14.335
14.783,14.266
14.783,14.28
14.763,14.261
14.787,14.129
14.705,14.113
14.603,14.09
14.464,14.013
14.483,14.055
14.495,13.847
14.605,13.817
14.479,13.839
14.541,13.84
14.32,13.777
14.269,13.822
14.335,13.874
14.266,13.873
